Road ID,Shapefile ID,Road Name,PCI,Road Quality,Running PCI,Surface Material,Material Thickness,Length,Width,Lifespan,Remaining Surface Life,Asset Value,Road Surface,Area,Road Owner,Road Category,Traffic Volume,Year Resurfaced,Road From,Road To
01KP4C7W47QB8TZ3E6Q9NPA58Z,{95616944-B101-4F93-A447-9ECA0392A854},WRIGHTS MILL RD,64,C,'-4.08,asphalt,2,1513.0566573280507,120,8,1 Years and 10 Months,172949.58096429775,paved,,City,Collector,,,WOODEN BRIDGE DR,OLD WRIGHTS MILL RD
01KP4C82M91CFFQ5STYCX3771H,{BF672F59-D749-401A-A264-65737AAD645C},WRIGHTS MILL RD,64,C,'-0.83,asphalt,2,972.7286759050639,60,20,4 Years and 8 Months,55593.759848631315,paved,,City,Collector,,,CAMELLIA DR,JANET DR
01KP4C82XPCG8AAQCK2T6K3F5Q,{175670E3-B0CC-4CD7-B96F-7151455CCC1D},CHADWICK LN,64,C,4.19,asphalt,2,3998.0882237795777,70,30,7 Years,266583.63812112494,paved,,City,Arterial,,,,
01KP4C7VG83GC2EB3M4763HVQ8,{1B18C13C-AE68-47F5-9925-44CB872A59E2},CHADWICK LN,64,C,10.13,asphalt,2,2836.6149736303137,80,30,7 Years,216159.0661175303,paved,,City,Arterial,,,,WIRE RD
01KP4C7Z4EJ8HGXQ19EE7AV1E2,{2C7A07C6-4E6B-4465-9B0D-5485192D7C35},N DONAHUE DR,64,C,14.38,asphalt,2,254.51196592422997,24,6,1 Years and 5 Months,5818.385933376398,paved,,City,Arterial,,,,MARTIN LUTHER KING DR
01KP4C82NECD50DJPX7XQC0A79,{6CFCAD1B-20E5-4D9B-9E09-B6D98F28427A},E SAMFORD AV,64,C,'-9.42,asphalt,2,584.8810551996393,60,20,4 Years and 8 Months,33427.34487860033,paved,,City,Arterial,,,E UNIVERSITY DR,JOCKISH ST
01KP4C82SM2JDYVZ9TNF6A3D2Z,{3743B11F-5FC6-4796-932A-1A829F82579D},N GAY ST,64,C,10,asphalt,2,34.563553773832076,50,10,2 Years and 4 Months,1646.1578269584625,paved,,City,Collector,,,NORTH AV,PITTS CIR
01KP4C8A8FBAMAJ1KAV0A87EAX,{F18FCA22-50FC-4F26-A393-B30457610F11},BILTMORE LN,64,C,'-12.12,asphalt,2,3272.4884300958784,60,20,4 Years and 8 Months,187030.50541909868,paved,,City,Local,,,CANNON LN,
01KP4C7YT0YJK6KPHQKD8109RG,{950C4246-6624-4CC7-ADBC-DDC7D848B5CB},S GAY ST,64,C,'-4.15,asphalt,2,1371.0941332905848,60,6,1 Years and 5 Months,78361.29422739807,paved,,City,Collector,,,CAMELLIA DR,AZALEA DR
01KP4C8613ECVBW635J5ERPVWT,{5F831BC0-30E8-43B2-A623-0F25C58BC476},STUBB AV,64,C,'-7,asphalt,2,145.4966093380156,50,20,4 Years and 8 Months,6929.564703471679,paved,,City,Unclassified,,,,FOSTER ST
01KP4C8DTR8PWGT0E185GVGTBQ,{3466534C-5869-4F62-BC39-B91F1BFF97AC},W GLENN AV,64,C,20.33,asphalt,2,733.7645438494707,24,6,1 Years and 5 Months,16774.556295773993,paved,,City,Collector,,,,
01KP4C7YZE7SJ8XB0B2B9J57Q6,{B258F350-E501-4347-AB18-1B7F9DF3043F},E SAMFORD AV,64,C,2.5,asphalt,2,94.78034603593754,50,6,1 Years and 5 Months,4514.102036203661,paved,,City,Arterial,,,ARMSTRONG ST,WRIGHTS MILL RD
01KP4C7Z80408GGNHC6HBYTC9V,{CBD810EB-3472-4B9E-8B21-3629ED9E6150},N DONAHUE DR,64,C,7.5,asphalt,2,113.73983442529857,70,6,1 Years and 5 Months,7583.919404291295,paved,,City,Arterial,,,RAINTREE AV,JULIE AV
01KP4C85Q0V4YZNQZ0460867H1,{39B796B8-02D9-47EB-8796-D24ADABB7CBF},W FARMVILLE RD,64,C,'-5.36,asphalt,2,1922.4286110430833,80,30,7 Years,146495.1631094545,paved,,City,Arterial,,,,REDTAIL LN
01KP4C85N4JSEQ2CJ6VPVXXZPE,{D4649E71-085D-411D-96B7-454847622A30},BOULDER LN,64,C,0.5,asphalt,2,353.1490251109094,50,20,4 Years and 8 Months,16819.4230134172,paved,,City,Cul-de-sac,,,BEDROCK DR,
01KP4C7W58W6PC0NNN63H20VCY,{64B18B1B-6CD9-44B4-8B68-DC37019D114C},WRIGHTS MILL RD,64,C,'-11.08,asphalt,2,739.0649889982516,120,8,1 Years and 10 Months,84478.6475995906,paved,,City,Collector,,,BRIARWOOD AV,TANGLEWOOD AV
01KP4C82GX9D7N075YR302BSNQ,{2AF5DD95-CEC1-4D09-A325-6B31008A8700},ASHETON LN,64,C,'-2,asphalt,2,510.9352715989758,60,30,7 Years,29201.167284432893,paved,,City,Residential Collector,,,ELLINGTON WAY,S ASHE CT
01KP4C7Z030V3AA25PESGTRB08,{907AD0BA-AA42-4BC1-A69F-E58012DD4679},CASEY AV,64,C,'-9.25,asphalt,2,382.10091865809346,50,20,4 Years and 8 Months,18198.31438783507,paved,,City,Local,,,ARMSTRONG ST,S GAY ST
01KP4C7ZGSHEZFHVN5NK0SXA5A,{F960D3F5-CB65-4D81-B12E-3FAC064CD0B5},VFW RD,64,C,14.79,asphalt,2,1608.762675075678,24,20,4 Years and 8 Months,36777.84690715865,paved,,City,Residential Collector,,,MADELINE LN,BINFORD DR
01KP4C7Z8H8TNPKQV658GQJQPJ,{7FBD0D52-E976-4F5E-A41A-43F475319471},N DONAHUE DR,64,C,7,asphalt,2,253.85974747684043,70,6,1 Years and 5 Months,16926.803828983546,paved,,City,Arterial,,,CROSBY CIR,PRIDE AV
01KP4C7Z32XWR1J58CGKW45YGT,{27C81015-9705-418C-9832-4D5101C25941},E GLENN AV,64,C,1.73,asphalt,2,1635.894752546994,24,20,4 Years and 8 Months,37398.1120382267,paved,,City,Arterial,,,HILTON GARDEN DR,BENT CREEK RD
01KP4C7YRP3MRPSDZE76E5FG22,{00C41F44-64E3-4DE2-823B-A57DD5BEEB62},COX RD,64,C,1.5,asphalt,2,441.63404441356624,24,10,2 Years and 4 Months,10096.174859145947,paved,,City,Arterial,,,FIELDVIEW DR,W VETERANS BLVD
01KP4C82M7H9CJ63ABM0JHVSQE,{58BBF6E1-FB20-4D91-A56A-DB55EA927D0B},S DEAN RD,64,C,4.31,asphalt,2,436.9531875269811,90,8,1 Years and 10 Months,37459.37254784876,paved,,City,Collector,,,BRENDA AV,HOLLON AV
01KP4C8ACZ7KW8ST1V4VGXRVGD,{7F814D5E-93D1-4E78-8A78-D2931FEC1334},AIRPORT RD,64,C,'-12,asphalt,2,470.27722257818635,100,28,6 Years and 6 Months,44795.77163002692,paved,,City,Collector,,,AVIATION WAY,CYPRUS COVE DR
01KP4C8DPF0H8R7KWFX0VBVNXZ,{E97BC566-CE23-4F85-9513-949FAE4ECE99},WRIGHTS MILL RD,64,C,'-13,asphalt,2,206.78151899867493,80,6,1 Years and 5 Months,15757.40819696569,paved,,City,Collector,,,,
01KP4C82RPQZ7360EEJ1FNMDRT,{765A4ACE-045E-4EAC-99A5-B36E8BF3C1E0},BURKE PL,63,C,4.5,asphalt,2,102.0720667676174,60,20,4 Years and 6 Months,5662.083360837977,paved,,City,Local,,,HUNTINGTON CT,BURKE CT
01KP4C7VZ4Y2BX9RTMKQ5MD7EX,{33411A9B-B6E0-437C-ACB6-B0D58C1F29B9},BELMONTE DR,63,C,0.81,asphalt,2,516.6957170345086,50,6,1 Years and 4 Months,23884.874633869007,paved,,City,Local,,,HAWTHORN CT,RIDGEVIEW CT
01KP4C7W4DFB50XGWA1VBV3TKE,{5462EC08-D948-4E0C-BEF3-532BC0D9DA3B},FERNDALE DR,63,C,18.5,asphalt,2,72.86067657551625,60,20,4 Years and 6 Months,4041.6858163247084,paved,,City,Local,,,OAK RIDGE DR,
01KP4C7ZA5X5CK4E7RTB7QRFZD,{090551EA-0158-45F8-9674-9B9A6A11240E},SANDERS ST,63,C,8.75,asphalt,2,332.65439191863067,60,30,6 Years and 9 Months,18452.814340286328,paved,,City,Residential Collector,,,S CEDARBROOK DR,WILSON ST
01KP4C8ANQX395D4HWKTV20TS9,{21D3073A-A3C4-4367-ACD3-CF9C6F262FA5},CARY DR,63,C,'-8,asphalt,2,48.63062992876344,60,20,4 Years and 6 Months,2697.610514476977,paved,,City,Local,,,,
01KP4C7RE85JJ8YZ5MXHSZ3T03,{6874C9DD-0B20-4802-96D9-C19D9975C54F},SOPHIA CT,63,C,23.13,asphalt,2,495.8905266531784,50,30,6 Years and 9 Months,22923.12994040824,paved,,City,Local,,,SOPHIA WAY,CANTERA CT
01KP4C7QYRSFFAJZ2B52XA78XJ,{84661EDC-3AA8-434B-8C18-34D5CDC06ABB},MALL PKWY,63,C,2.4,asphalt,2,1156.3362641444783,60,6,1 Years and 4 Months,64143.62448104299,paved,,City,Local Commercial,,,OPELIKA RD,MALL BLVD
01KP4C85P300FG09PF5F1A07W9,{10A9DF0D-01EB-49FD-AE1E-5EBD35DEC2A8},PRESLEY CT,63,C,8.17,asphalt,2,624.2575345293819,50,20,4 Years and 6 Months,28857.047697352264,paved,,City,Local,,,RAYMER PL,
01KP4C85H3GE1RSZ4ZV0CKD7B1,{E73DA5E7-75C5-422E-9208-EE81087C5BAC},STINSON CT,63,C,19,asphalt,2,139.87036832455985,24,20,4 Years and 6 Months,3103.52365831009,paved,,City,Cul-de-sac,,,,STINSON DR
01KP4C7YY1NSPEQ9EA1AX8DK4F,{E031A6CC-1610-4753-8FF7-2761768C416B},CAHABA DR,63,C,'-6.59,asphalt,2,876.0305711582938,50,20,4 Years and 6 Months,40495.55604532921,paved,,City,Local,,,SHELTON MILL RD,CHEAHA CIR
01KP4C7YS8Y9NW9VZVTMYVB2HJ,{0F508960-1987-4F07-8B46-E3BDDDBF337E},HUMMINGBIRD LN,63,C,'-2.65,asphalt,2,1798.897709762108,60,20,4 Years and 6 Months,99787.4258143752,paved,,City,Local,,,MOCKINGBIRD LN,CANARY DR
01KP4C8AQBDN6AG6APED3MNSEM,{18171BEA-96E3-4E51-9399-5FC98FB1422C},SCARSBORO LN,63,C,'-8.37,asphalt,2,165.7601829537477,60,20,4 Years and 6 Months,9194.954148705749,paved,,City,Local,,,,GARRETT LN
01KP4C7YSR6KGANY1B6H1VTXY4,{61DF319F-9932-4841-9CD7-F9B30CF11DFC},FAIRMONT LN,63,C,31,asphalt,2,286.5430654886974,50,20,4 Years and 6 Months,13245.794324912044,paved,,City,Local,,,GROVE PARK,
01KP4C7QW2WX4TPDQZWREXGHMH,{078FB626-F70D-43BE-80B9-7FC616EBA4ED},LITTLE CREEK RD,63,C,'-11.2,asphalt,2,803.662322959983,60,20,4 Years and 6 Months,44580.29714362305,paved,,City,Local,,,CROSS CREEK RD,WOODY DR
01KP4C7VYZ4Y836EY97C75H25Z,{521DB860-65C4-4F35-AB48-88BF31FB1B4C},BELMONTE DR,63,C,'-2.56,asphalt,2,928.0449026631903,50,14,3 Years and 2 Months,42899.98044096628,paved,,City,Local,,,PENNCROSS CT,HAWKS LNDG
01KP4C8ABCEHB5PQ0QJKY6ZF8G,{27910FAB-9631-41FE-8B20-7BEC6E5F1F51},E GLENN AV,63,C,11.06,asphalt,2,519.165876152769,24,10,2 Years and 3 Months,11519.54912629258,paved,,City,Arterial,,,E SAMFORD AV,SAMGLENN DR
01KP4C839C5ZD3493GM8X74CT0,{0316CBA3-89B7-4B2B-82BD-F1EA78DAEF38},TUSCANY HILLS DR,63,C,4.75,asphalt,2,348.35689049943875,24,10,2 Years and 3 Months,7729.541747481831,paved,,City,Residential Collector,,,,N COLLEGE ST
01KP4C7Z4MQ4E7TFY6ZX2B0FM3,{8B90C1E9-AC62-4396-BE1F-51F4B58A655B},E GLENN AV,63,C,'-4.09,asphalt,2,1107.2626791541054,24,20,4 Years and 6 Months,24568.577046602233,paved,,City,Arterial,,,,INDIAN HILL RD
01KP4C85HSE6EMG4MHVQZRX018,{413C1247-BF01-4853-85B1-F4E2612F3597},BARKLEY CREST DR,63,C,2.5,asphalt,2,183.66321683097476,50,6,1 Years and 4 Months,8490.050844698511,paved,,City,Local,,,HAMILTON RD,BARKLEY CREST LN
01KP4C82JKFM2Q1D2ZJ4Z0Z535,{F8A8746E-4654-4DC1-AD44-1FD10072CA1B},WINDWAY RD,63,C,14.44,asphalt,2,2219.8060543012557,24,20,4 Years and 6 Months,49254.325193438715,paved,,City,Local,,,KENTWOOD DR,MOSSWOOD PL
01KP4C7R41CT5YP1DV67TA1RJ7,{6B3907FE-64A4-46B1-9FA8-A565FAB4BD5B},MUIR DR,63,C,'-0.5,asphalt,2,307.5324769993637,50,20,4 Years and 6 Months,14216.054859387254,paved,,City,Local,,,REYNOLDS DR,
01KP4C8DRVN9KQDT90NRB37NEC,{EE15306B-80AA-43E9-92F2-D71E3A4B8D0A},,63,C,9.88,concrete,2,468.93707636794466,24,30,6 Years and 9 Months,6091.7159253893005,paved,,City,Driveway,,,,
01KP4C85KXEWZMKVR8Q37DDDM0,{D239F8E6-7EE8-4F83-A650-D834230224DB},N DEAN RD,63,C,'-2.37,asphalt,2,1051.1959683391074,60,20,4 Years and 6 Months,58311.34207229649,paved,,City,Collector,,,,SANDSTONE LN
01KP4C85QPRCTD6M43RDWCX26D,{348F45C6-6948-4AED-B7DC-29F415FF3A95},MRS JAMES RD,63,C,'-3.5,asphalt,2,1319.332224233071,100,30,6 Years and 9 Months,121975.40539754796,paved,,City,Collector,,,ROXANNA CT,SHADOWWOOD LN
01KP4C7ZE7Y7J12K5EG5Y7QWT8,{0C217419-0474-4CF0-B091-D8A399D8FB1D},PIEDMONT DR,63,C,'-7.12,asphalt,2,360.22108626008986,60,10,2 Years and 3 Months,19981.978256398983,paved,,City,Residential Collector,,,CRESCENT BLVD,SIERRA CT
01KP4C8A9KZ458GZ2KTP6GJ1Z2,{33178ADD-7A04-4DC9-8F28-8DA65EA0F8F0},WRIGHTS MILL RD,63,C,'-9.67,asphalt,2,631.8815802580214,24,8,1 Years and 10 Months,14020.549577953698,paved,,City,Collector,,,E UNIVERSITY DR,BINFORD DR
01KP4C7R4F3ZMFGCAY0KAB70XJ,{24171D71-BA34-4113-AAD6-496ADF4F0F45},COX RD,63,C,'-19.5,asphalt,2,994.4569834601291,24,30,6 Years and 9 Months,22065.579810146748,paved,,City,Arterial,,,ON RAMP,OFF RAMP
01KP4C8AP5KN3NCJGT30VKZWF7,{C7E00C6D-C8D0-48C1-9FB8-8B5388EF70D9},PEACHTREE LN,63,C,'-6.5,asphalt,2,522.1253901220225,50,20,4 Years and 6 Months,24135.867736235872,paved,,City,Local,,,LOFTIN DR,AZALEA DR
01KP4C7YY236AFXAMCVTJYEW1D,{C29AF994-8B2E-496A-828E-A33D551ECCEB},LACOSTA CIR,63,C,2.5,asphalt,2,179.82360722141323,50,20,4 Years and 6 Months,8312.560319532708,paved,,City,Cul-de-sac,,,N GAY ST,
01KP4C7ZNCMFH25K2PBJJH26JT,{4A6B55E0-F928-4823-ABCA-6895D318E754},GENTRY DR,63,C,'-18.5,asphalt,2,937.6311783921265,50,20,4 Years and 6 Months,43343.11744876937,paved,,City,Local,,,DISTRICT CT,DREW LN
01KP4C7Z9DW03Y4C97RE4RZNZ3,{A8BCBFA6-4392-4C56-A33C-00DB411F91F3},FELTON LN,63,C,4.09,asphalt,2,902.0622679836049,50,20,4 Years and 6 Months,41698.90222119449,paved,,City,Local,,,LANCASTER AV,LAUREL DR
01KP4C82QJW17MKQXXB7AFAXMA,{BCE11F90-3C28-435C-915A-F540AE6DFFA3},E GLENN AV,63,C,3.85,asphalt,2,1230.412160791438,150,20,4 Years and 6 Months,170631.80072689833,paved,,City,Arterial,,,E UNIVERSITY DR,AIRPORT RD
01KP4C7Z279F397AFP24R90T7T,{9F213E2B-C13B-4C91-B2BE-4FD4F810D214},E MAGNOLIA AV,63,C,6.42,asphalt,2,570.1060953491398,95,20,4 Years and 6 Months,50072.282614968426,paved,,City,Collector,,,S COLLEGE ST,S GAY ST
01KP4C82TP6PDCGKT6KR8H67MM,{8EC909F8-6E02-4681-A441-9714D5C251D9},N GAY ST,63,C,11,asphalt,2,193.141559929168,60,26,5 Years and 10 Months,10713.838245785135,paved,,City,Collector,,,MIMOSA AV,SHELTON MILL RD
01KP4C7ZEMTWY2PVJE5N9EBRT1,{22F566A1-1E37-4CAC-A28B-F65515B5AE34},E DRAKE AV,63,C,12.25,asphalt,2,299.0191234853698,50,6,1 Years and 4 Months,13822.514958258223,paved,,City,Collector,,,HUDSON TER,PERRY ST
01KP4C836YY95EQ1TKTQY1C9Z5,{10A2AB3C-7638-4097-A037-AA9E76825C1D},BRYANT AV,63,C,5.5,asphalt,2,385.8774978549501,24,20,4 Years and 6 Months,8562.070423832978,paved,,City,Local,,,SUMMER HILL RD,BRYANT CIR
01KP4C82QFSXN09MKQ1ZA9PNJE,{D0851F10-D95E-49E1-9676-E64E232B052A},N COLLEGE ST,63,C,4.42,asphalt,2,661.3192507074892,105,20,4 Years and 6 Months,64197.566262429515,paved,,City,Arterial,,,S COLLEGE ST,TICHENOR AV
01KP4C7Z238REWZJET5ZSBVSZD,{5842004A-7252-4F3E-A347-1DA6D69C27E8},W MAGNOLIA AV,63,C,'-10,asphalt,2,332.8883690277769,83,20,4 Years and 6 Months,25544.347515617425,paved,,City,Collector,,,TOOMER ST,GINN CONC
01KP4C7ZHQC5FE3TD0SDS9CSNP,{02C9B3DE-A1E7-4387-8E0E-2C8E296594E0},HAMILTON RD,63,C,'-15.5,asphalt,2,581.3985540781216,80,20,4 Years and 6 Months,43001.344485435155,paved,,City,Collector,,,,
01KP4C7YSH29P0M2HXYQ250MSP,{69733CE0-34BB-490E-873B-EBA41D0AE7F2},BLUFF CT,63,C,'-10,asphalt,2,233.8872771377908,50,20,4 Years and 6 Months,10811.717822929068,paved,,City,Cul-de-sac,,,CLIFF DR,
01KP4C7ZN30DFQ2ZP5WFPHVD6V,{8D884228-BE28-4615-BB72-94F0D1DAD584},CHEYENNE AV,63,C,10.5,asphalt,2,244.72494444590853,50,20,4 Years and 6 Months,11312.7018962317,paved,,City,Local,,,CHINOOK ST,CORNSTALK LN
01KP4C7YTGM81M5A92ATW64R6G,{69D52DC2-3340-4589-A964-3A023D6963FD},HOLLON AV,63,C,13,asphalt,2,1465.6744867579287,50,20,4 Years and 6 Months,67752.54800096473,paved,,City,Local,,,MARSHALL CIR,S DEAN RD
01KP4C82SXTBCPH25VHAWMTNH1,{7C68B4F2-E4E0-46E2-83CE-AF00882B4D1D},TRACY CT,63,C,'-14,asphalt,2,278.78289358187794,50,20,4 Years and 6 Months,12887.071140219428,paved,,City,Local,,,PLEASANT AV,
01KP4C82W4PHEQFMT557YZ49WF,{022C26C5-A895-440C-99FF-5AA69EE56E48},OSBURN CIR,63,C,'-2.25,asphalt,2,133.87331087242427,60,20,4 Years and 6 Months,7426.143801680334,paved,,City,Cul-de-sac,,,ALICE ST,
01KP4C831MBGBCFJ03R5XWF5N0,{61E96A08-6691-4806-933D-FACE7F4832B7},JOYE PASS,63,C,6.5,asphalt,2,76.60456320446467,50,20,4 Years and 6 Months,3541.1371300349556,paved,,City,Local,,,,CORE DR
01KP4C838THQ75FFSX3FQ25VAY,{84CD08C8-2804-4CAC-B649-AF87F98AD1BE},GROVE HILL RD,63,C,'-4.25,asphalt,2,177.71292459547175,60,20,4 Years and 6 Months,9857.989802917384,paved,,City,Residential Collector,,,STANTON DR,
01KP4C7ZBZSGR973G8FC7Y5PYC,{3927B429-3A8D-4B3B-9597-49681A6C843C},E MAGNOLIA AV,63,C,'-10,asphalt,2,207.50793592149788,80,20,4 Years and 6 Months,15347.682193965262,paved,,City,Collector,,,CEDARCREST CIR,DUPLEX CT
01KP4C85JX4FMFQ0GK8ZN5571V,{5438926A-0B47-46DE-A1AC-74E5970BB725},BROOKHAVEN CT,63,C,0,asphalt,2,247.33131999688825,50,20,4 Years and 6 Months,11433.184708903773,paved,,City,Cul-de-sac,,,HILLBROOK CIR,
01KP4C85QKZN8G6007BP0PKAVT,{D9D78069-F801-4631-9F52-78222D651973},KEYSTONE DR,63,C,4,asphalt,2,321.0674260714326,50,20,4 Years and 6 Months,14841.723993278245,paved,,City,Cul-de-sac,,,MRS JAMES RD,
01KP4C8ANPB5960XCR1DWWPSD7,{CD1DD38F-9089-43D3-B7D2-852D452E04A5},CARY DR,63,C,'-9,asphalt,2,48.19822815535844,60,20,4 Years and 6 Months,2673.624570389383,paved,,City,Local,,,,
01KP4C8AAKM7SGAMZT4DTVBMS6,{05819E5D-7082-49DC-AEBD-ADC449BA8228},ARLINGTON CT,63,C,0.75,asphalt,2,314.7589462813633,50,20,4 Years and 6 Months,14550.107004887306,paved,,City,Local,,,HERITAGE RIDGE LN,
01KP4C8AS7JKGGE6AY2VZA04JQ,{90BAF2AE-D4BE-4EA0-8C7D-46034235DE1C},COSCOROBA RD,63,C,'-6,asphalt,2,15.08657270309752,24,20,4 Years and 6 Months,334.7494960350153,paved,,City,Local,,,CYGNUS ST,
01KP4C8DQXBEH7G9MC3H2T7QDF,{F437607E-3F73-4BD9-968A-0ABB7DB84D9E},E LONGLEAF DR,63,C,8.5,asphalt,2,130.717852408193,60,6,1 Years and 4 Months,7251.10601287162,paved,,City,Collector,,,LOIS LN,
01KP4C833TK03Y987PD7HYCPB7,{F3026948-5567-4F54-AE31-A3C234F127BE},PEACHTREE CIR,63,C,'-5.75,asphalt,2,652.8770136701256,100,20,4 Years and 6 Months,60360.03438288327,paved,,City,Local,,,PEACHTREE LN,PEACHTREE LN
01KP4C85KTJK7T5DH85DFHJH9X,{47EE0BA0-8DB3-4A66-976B-4A4B82C4EC65},S BROOKWOOD DR,63,C,'-1.42,asphalt,2,371.385923819503,40,20,4 Years and 6 Months,13734.205163725046,paved,,City,Local,,,,
01KP4C7Z3K8VAGPPZXX8YBK62R,{CF664619-BCBD-4B28-9990-107271C9869A},BYRD ST,63,C,11,asphalt,2,306.58032798397574,50,20,4 Years and 6 Months,14172.040637640213,paved,,City,Collector,,,W GLENN AV,RAILROAD AV
01KP4C837W33H6BMG2F97SGSTH,{3CAC558C-8D2E-4DDF-BF2E-ACFC4264B45B},WRIGHTS MILL RD,63,C,'-10.25,asphalt,2,382.79480501154467,100,8,1 Years and 10 Months,35390.29113951971,paved,,City,Collector,,,OLD WRIGHTS MILL RD,
01KP4C7ZG3MPN8KN29KVAAVBJV,{1EA51AF4-AA8A-4BD2-A655-B5FF9ABE9B7B},CHADWICK LN,63,C,7.02,asphalt,2,1877.0788944870048,80,30,6 Years and 9 Months,138832.33042462933,paved,,City,Arterial,,,,
01KP4C82QR8N9V1AFTW173V7EM,{1E9A3E92-3F21-4F76-9173-645BF28B2081},E GLENN AV,63,C,20.67,asphalt,2,446.16725090221473,150,20,4 Years and 6 Months,61873.83697333214,paved,,City,Arterial,,,,E UNIVERSITY DR
01KP4C85JWCMD6A64KVT5SV7YA,{09FE0792-FC27-47EC-AADA-4D77DDB28BA1},HILLBROOK CIR,63,C,10.25,asphalt,2,407.61593294983055,50,20,4 Years and 6 Months,18842.531757668952,paved,,City,Local,,,ROCK FENCE RD,
01KP4C7QYNEGFXNNHV22K58PWC,{224C95CE-0DDF-4DB2-9930-BD29969789CA},MALL PKWY,63,C,11.43,asphalt,2,1900.4925649124787,60,6,1 Years and 4 Months,105423.03756507364,paved,,City,Local Commercial,,,E UNIVERSITY DR,MALL BLVD
01KP4C7W20P9DAQFB3KGVVE7Q1,{19A8E5BF-454B-4D6D-995E-950566C0AFBC},WRIGHTS MILL RD,63,C,'-9.67,asphalt,2,1567.1009107036712,80,12,2 Years and 8 Months,115905.76830975915,paved,,City,Collector,,,,FINLEY DR
01KP4C833ZNTT4QZ8ZPHCDWMZX,{6F00794A-E7C2-4FAC-97F1-879E67C4E381},HILLBROOK CIR,63,C,12.95,asphalt,2,1377.9875608257541,50,20,4 Years and 6 Months,63699.11546055242,paved,,City,Local,,,BROOKHAVEN CT,
01KP4C7Z0GZBX8ES31NM6XZJC5,{B313AABF-43F9-4B42-921F-D8685E341CC2},SINGLETON ST,63,C,'-2.83,asphalt,2,860.6694203861733,50,20,4 Years and 6 Months,39785.46856380369,paved,,City,Local,,,NIXON AV,CARTER ST
01KP4C7W0XMCGNAC60E9X4BDET,{75591D02-4FB5-4055-A838-510B37053BD7},MOCKINGBIRD LN,63,C,4.17,asphalt,2,630.9197455126922,60,20,4 Years and 6 Months,34998.01959751119,paved,,City,Local,,,CANARY DR,ROBIN DR
01KP4C7Z3HQPDHSWRMKNB3WFVK,{1E766158-F8E6-40F5-AA1E-A012F9C8EDFD},W GLENN AV,63,C,12.83,asphalt,2,668.3932037541174,24,6,1 Years and 4 Months,14830.69034386993,paved,,City,Collector,,,,HEMLOCK DR
01KP4C7QTPEHH7NTQKGJH4MNJ5,{9E1266F1-58D9-4928-82A5-185D111B7900},WILDWOOD DR,63,C,'-2.17,asphalt,2,728.8267583369342,60,20,4 Years and 6 Months,40429.06146603307,paved,,City,Local,,,DEER RUN RD,CROSS CREEK RD
01KP4C7ZFW5Z1XYACVW4K6PRWT,{9AF76432-1CFD-4692-9EC2-08E6BB994670},CHADWICK LN,63,C,9.15,asphalt,2,1740.4841984620912,80,30,6 Years and 9 Months,128729.52652625329,paved,,City,Arterial,,,MARTIN LUTHER KING DR,
01KP4C7YZG4G858R920ABZG5GR,{0C26E278-F276-412B-A2D1-10675A567EE5},E SAMFORD AV,63,C,5.41,asphalt,2,1010.3751659837387,60,20,4 Years and 6 Months,56046.95385021225,paved,,City,Arterial,,,OAK ST,GREEN ST
01KP4C7ZHSGWY4Y7T3HFTNJ2AX,{9C4D8C95-5B53-4087-A54B-7AC604A83686},N COLLEGE ST,63,C,2.33,asphalt,2,634.7993825891015,100,30,6 Years and 9 Months,58688.71434746383,paved,,City,Arterial,,,N CEDARBROOK DR,SHUG JORDAN PKWY
01KP4C85G6ZRMPKW9ERH8ZWFS5,{A673B617-A05E-4208-B4E7-16AEF89C53AB},SAUGAHATCHEE RD,63,C,6.44,asphalt,2,889.3400041494149,60,30,6 Years and 9 Months,49332.960515888255,paved,,City,Collector,,,AIRPORT RD,ANDERS CT
01KP4C8DT50HY8W6MZ0EJ0NJE2,{533C0884-A496-41CA-9156-5B7440715338},N GAY ST,63,C,23,asphalt,2,134.95736717020532,50,6,1 Years and 4 Months,6238.564960975086,paved,,City,Collector,,,PITTS CIR,
01KP4C7ZMP1GTXR8M2Z90480QG,{04D53C02-AE92-4686-9F26-452AC4754A84},TACOMA DR,63,C,22.25,asphalt,2,390.8652537546369,60,20,4 Years and 6 Months,21681.854004703644,paved,,City,Residential Collector,,,TULANE RD,LAW DR
01KP4C8AQXXGMXMT3VFV0429Q7,{83027C5C-D24D-4042-949A-B3A0C2970BEC},RAINMAKER RUN DR,63,C,'-3,asphalt,2,828.0734763944936,50,20,4 Years and 6 Months,38278.68224809307,paved,,City,Local,,,HARVEST GATE LN,COOL STONE BEND DR
01KP4C7YVF8S09CQX6ZS6W9S1Z,{04A3AC65-BB50-41D1-B358-76C9E723C427},MOORES MILL DR,63,C,'-3.95,asphalt,2,1226.9716564254063,60,20,4 Years and 6 Months,68061.87059856934,paved,,City,Residential Collector,,,LAUREN LN,HAYDEN AV
01KP4C7ZEPP6YYX8NE7PJCTAYF,{1AFE1722-E0D3-40F2-8884-D8F72A427BF1},WATERCREST DR,63,C,2.42,asphalt,2,789.6709295135103,60,10,2 Years and 3 Months,43804.17456144228,paved,,City,Residential Collector,,,BRENTON XING,POTOMAC DR
